#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	0.0
26.0	0.0
27.0	0.0
28.0	0.0
29.0	0.002617801047120419
30.0	0.002243829468960359
31.0	0.0029917726252804786
32.0	0.002617801047120419
33.0	0.004113687359760658
34.0	0.005235602094240838
35.0	0.008227374719521315
36.0	0.016454749439042633
37.0	0.031413612565445025
38.0	0.033657442034405384
39.0	0.03702318623784593
40.0	0.047494390426327596
41.0	0.05160807778608826
42.0	0.05946148092744951
43.0	0.07329842931937174
44.0	0.07703814510097233
45.0	0.07479431563201197
46.0	0.08788332086761405
47.0	0.09237097980553478
48.0	0.07404637247569185
49.0	0.06544502617801047
50.0	0.051234106207928204
51.0	0.03178758414360509
52.0	0.01944652206432311
53.0	0.014210919970082274
54.0	0.011967090501121914
55.0	0.010845175766641735
56.0	0.007105459985041137
57.0	0.002617801047120419
58.0	7.479431563201197E-4
59.0	0.0
60.0	0.0
61.0	0.0
62.0	0.0
63.0	0.0
64.0	0.0
65.0	0.0
66.0	0.0
67.0	0.0
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
