#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	0.0010723860589812334
26.0	0.0010723860589812334
27.0	0.0
28.0	0.002680965147453083
29.0	0.003753351206434316
30.0	0.003753351206434316
31.0	0.004825737265415551
32.0	0.0096514745308311
33.0	0.009651474530831098
34.0	0.011260053619302948
35.0	0.01715817694369973
36.0	0.023592493297587135
37.0	0.026809651474530828
38.0	0.03431635388739946
39.0	0.035924932975871314
40.0	0.04504021447721179
41.0	0.04075067024128687
42.0	0.05951742627345844
43.0	0.0707774798927614
44.0	0.0680965147453083
45.0	0.06809651474530831
46.0	0.06648793565683647
47.0	0.064343163538874
48.0	0.06166219839142091
49.0	0.05522788203753352
50.0	0.048793565683646116
51.0	0.04289544235924933
52.0	0.028954423592493297
53.0	0.024128686327077747
54.0	0.02359249329758713
55.0	0.016621983914209118
56.0	0.00804289544235925
57.0	0.009115281501340482
58.0	0.00482573726541555
59.0	0.0042895442359249325
60.0	0.0010723860589812334
61.0	0.00160857908847185
62.0	5.361930294906167E-4
63.0	0.0
64.0	0.0
65.0	0.0
66.0	0.0
67.0	0.0
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
