#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	0.0010775862068965517
26.0	0.0010775862068965517
27.0	0.0
28.0	0.0026939655172413795
29.0	0.0037715517241379316
30.0	0.0037715517241379316
31.0	0.004849137931034482
32.0	0.009698275862068966
33.0	0.009698275862068966
34.0	0.011314655172413793
35.0	0.017241379310344827
36.0	0.023706896551724137
37.0	0.026939655172413795
38.0	0.034482758620689655
39.0	0.03609913793103448
40.0	0.045797413793103446
41.0	0.0404094827586207
42.0	0.05980603448275862
43.0	0.07058189655172414
44.0	0.06842672413793104
45.0	0.06896551724137931
46.0	0.06357758620689655
47.0	0.06357758620689655
48.0	0.061422413793103446
49.0	0.05549568965517241
50.0	0.04903017241379311
51.0	0.04310344827586207
52.0	0.0290948275862069
53.0	0.024245689655172414
54.0	0.02370689655172414
55.0	0.01670258620689655
56.0	0.008081896551724138
57.0	0.00915948275862069
58.0	0.004849137931034483
59.0	0.004310344827586207
60.0	0.0010775862068965517
61.0	0.0016163793103448276
62.0	5.387931034482759E-4
63.0	0.0
64.0	0.0
65.0	0.0
66.0	0.0
67.0	0.0
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
