#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	0.0010741138560687433
26.0	0.0010741138560687433
27.0	0.0
28.0	0.0026852846401718583
29.0	0.0037593984962406013
30.0	0.0037593984962406013
31.0	0.004833512352309345
32.0	0.00966702470461869
33.0	0.00966702470461869
34.0	0.011815252416756176
35.0	0.016648764769065523
36.0	0.023630504833512346
37.0	0.027926960257787327
38.0	0.03383458646616542
39.0	0.03544575725026852
40.0	0.04618689581095596
41.0	0.039742212674543496
42.0	0.06068743286788399
43.0	0.07142857142857142
44.0	0.06766917293233084
45.0	0.06928034371643395
46.0	0.06552094522019335
47.0	0.06337271750805586
48.0	0.06176154672395274
49.0	0.05531686358754028
50.0	0.047261009667024706
51.0	0.04296455424274973
52.0	0.02900107411385607
53.0	0.024167561761546722
54.0	0.023630504833512353
55.0	0.016648764769065523
56.0	0.008055853920515575
57.0	0.009129967776584319
58.0	0.004833512352309345
59.0	0.004296455424274973
60.0	0.0010741138560687433
61.0	0.0016111707841031148
62.0	5.370569280343716E-4
63.0	0.0
64.0	0.0
65.0	0.0
66.0	0.0
67.0	0.0
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
