#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	0.0010793308148947653
26.0	0.0010793308148947653
27.0	0.0
28.0	0.002698327037236913
29.0	0.0037776578521316784
30.0	0.0037776578521316784
31.0	0.004856988667026444
32.0	0.009713977334052888
33.0	0.009713977334052888
34.0	0.011332973556395036
35.0	0.017269293038316244
36.0	0.023745277927684837
37.0	0.02698327037236913
38.0	0.03453858607663249
39.0	0.03615758229897463
40.0	0.04587155963302752
41.0	0.0404749055585537
42.0	0.06044252563410686
43.0	0.0712358337830545
44.0	0.06853750674581759
45.0	0.06961683756071235
46.0	0.06583917970858066
47.0	0.06422018348623854
48.0	0.05936319481921208
49.0	0.053426875337290874
50.0	0.048569886670264434
51.0	0.042093901780895844
52.0	0.029141932002158664
53.0	0.024284943335132217
54.0	0.023745277927684837
55.0	0.01672962763086886
56.0	0.00809498111171074
57.0	0.009174311926605505
58.0	0.004856988667026444
59.0	0.004317323259579061
60.0	0.0010793308148947653
61.0	0.0016189962223421479
62.0	5.396654074473826E-4
63.0	0.0
64.0	0.0
65.0	0.0
66.0	0.0
67.0	0.0
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
