#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	0.001076426264800861
26.0	0.001076426264800861
27.0	0.0
28.0	0.0026910656620021526
29.0	0.0037674919268030137
30.0	0.0037674919268030137
31.0	0.004843918191603874
32.0	0.00968783638320775
33.0	0.00968783638320775
34.0	0.011302475780409042
35.0	0.017222820236813777
36.0	0.02368137782561894
37.0	0.02691065662002153
38.0	0.03444564047362756
39.0	0.03606027987082885
40.0	0.04628632938643703
41.0	0.039289558665231435
42.0	0.059741657696447785
43.0	0.0721205597416577
44.0	0.06781485468245425
45.0	0.06942949407965554
46.0	0.0651237890204521
47.0	0.06404736275565123
48.0	0.06081808396124865
49.0	0.054359526372443484
50.0	0.04843918191603876
51.0	0.04305705059203445
52.0	0.02906350914962325
53.0	0.02421959095801938
54.0	0.02368137782561894
55.0	0.016684607104413347
56.0	0.008073196986006458
57.0	0.009149623250807318
58.0	0.004843918191603874
59.0	0.004305705059203444
60.0	0.001076426264800861
61.0	0.0016146393972012916
62.0	5.382131324004305E-4
63.0	0.0
64.0	0.0
65.0	0.0
66.0	0.0
67.0	0.0
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
