#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	0.001078167115902965
26.0	0.001078167115902965
27.0	0.0
28.0	0.0026954177897574125
29.0	0.0037735849056603774
30.0	0.0037735849056603774
31.0	0.004851752021563343
32.0	0.009703504043126684
33.0	0.009703504043126684
34.0	0.011320754716981133
35.0	0.017250673854447444
36.0	0.023719676549865232
37.0	0.026954177897574125
38.0	0.034501347708894875
39.0	0.03611859838274933
40.0	0.044204851752021566
41.0	0.04043126684636118
42.0	0.05929919137466308
43.0	0.07061994609164421
44.0	0.0673854447439353
45.0	0.06900269541778976
46.0	0.06522911051212937
47.0	0.0646900269541779
48.0	0.061455525606469
49.0	0.055525606469002696
50.0	0.04905660377358491
51.0	0.043126684636118594
52.0	0.029110512129380057
53.0	0.02425876010781671
54.0	0.02371967654986523
55.0	0.016711590296495958
56.0	0.008086253369272238
57.0	0.009164420485175205
58.0	0.004851752021563343
59.0	0.00431266846361186
60.0	0.001078167115902965
61.0	0.0016172506738544477
62.0	5.390835579514825E-4
63.0	0.0
64.0	0.0
65.0	0.0
66.0	0.0
67.0	0.0
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
